recordId,drugName,condition,reviewComment,date,usefulCount,sideEffects,rating
56921,Ranitidine,GERD,"""works well good option vs proton pump inhibitors""","October 17, 2015",29,Mild Side Effects,4
59259,Lansoprazole,Stomach Ulce,"""Works great!""","July 18, 2013",9,Extremely Severe Side Effects,5
81271,Yaz,Birth Control,"""I was recently put on birth control for the first time. I am 24 years old and have always had heavy periods with severe cramping on the front end of my cycle. I chose this BC not only for these symptoms and contraception, but also for acne. I didn&#039;t see a major change in the acne. My period was much much lighter lasting about 3-4 days and the cramping was much more tolerable.... HOWEVER, this pill made me crazy. After a few weeks, I experienced EXTREME mood swings. I would uncontrollably cry and become very irrational, which is something I have never experienced before. My boyfriend quickly picked up on my emotional instability and said I was no longer acting like myself. Needless to say.. after 6 weeks, I am calling it quits.""","July 13, 2016",3,No Side Effects,3
125430,Dulcolax,Constipation,"""Got the 5mg tablet, have only used stool softeners before but lactulose wasn&#039;t doing much this time. Dulcolax was great! I took 1 pill at 8.45pm, managed a small healthy bowel movement at 1 in the morning before I went to sleep and like clockwork I was up by 8.45am to do another! It was a little softer than usual but  nothing dreadful, I felt all empty, no cramps or horror stories. I did prepare myself for the worst and had lots of fibre-y vegetable soup for dinner and kept hydrated, but I kept needing to pee a lot so got a little dehydrated and did wake up with mild cold sweats, nothing unmanageable. 100% will use again if I really need too.""","April 4, 2015",4,Mild Side Effects,5
185293,Saxenda,Weight Loss,"""Hello all, just back from the doctor...lost another 3.2 lbs...started at 266.7 lbs on June 19 and now at 229.0lb. on Nov 17. Lost total of 37.7 lbs. in 5 months. As you approach your ideal weight you start to lose less and less. When I started, I was barely eating but now back to 3 meals a day but the nice thing about this medicine is that it also teaches you how to eat. I could probably lose more but my goal is 225 lbs ( 4 more pounds ) and then I will stop. Also, I followed the dose schedule. Made it to 3.0 then went backwards and now at 0.6 again. Once I reach my goal, I am stopping as the meds are costing me $450 a month with needles. Don&#039;t be discouraged. This stuff works. Try and exercise as well and the pounds will melt off.  Cheers.""","November 17, 2017",5,Extremely Severe Side Effects,5
214512,Tioconazole,Vaginal Yeast Infection,"""The itching and burning is the downfall of this product.""","July 7, 2015",6,Mild Side Effects,1
128710,Phentermine,Weight Loss,"""I&#039;m an 18yr old female, I used to weigh 115lbs and absolutely loved my body and and then over the past year  had some stressful things happen and I gained 35 pounds. Tomorrow will be one week since I started phentermine, I love it so far. I could count all of the food I&#039;ve eaten on one hand since I started and I used to go from eating out at least once a day sometimes up to three times a day and now I have no desire. If someone offered to take me to my favorite restaurant for free I would turn it down because I literally have no appetite. Only bad thing is without eating I feel a little dizzy and out of energy sometimes but it&#039;s so worth the energy boost in the morning and loss of appetite.""","April 23, 2015",21,Mild Side Effects,5
199815,Varenicline,Smoking Cessation,"""Hi to start with it  i am or should I say  I was  a 36 year smoker. I&#039;m on day 16 have not had a smoke for 3 days. No issue to report from taking the pill. Now I will say you have to keep your self busy. It&#039;s odd I still  want a smoke but the pill keeps me from smoking .I will update as time go&#039;s on. December 07.2016.
So day 7 smoke free.less withdrawal now.I have just started to work out.&quot;The keep your self busy&quot; and changing habits bad to good.I have lost 3 lbs.That&#039;s it for now.""","December 8, 2016",15,Mild Side Effects,5
32104,Wellbutrin XL,Major Depressive Disorde,"""Helped better than any other antidepressant I have taken (&amp; there have been a few!)  Major depressive disorder is a tricky one. Still working on that (20 yrs.  now), but I&#039;m function able.""","November 4, 2014",59,No Side Effects,3
79338,Plan B One-Step,Emergency Contraception,"""I had sex with my boyfriend for the first time on November 28 around 10:30 at night, I wasn&#039;t able to buy plan b until the following Tuesday which was about 63 hours later, it is now 6 days later and my period isn&#039;t supposed to come in until 3 more days, but I have to say, so far it&#039;s been a miserable experience. I&#039;ve had extreme cramps and bloating and a little bit of constipation. I don&#039;t know if it&#039;s from me stressing out so much or it&#039;s still from the side effects. Hopefully this works.""","December 8, 2015",2,Moderate Side Effects,3
128773,Phentermine,Weight Loss,"""I&#039;ve been taking phentermine for 2 months and I have lost 22 pounds. I haven&#039;t exercised just my normal active life as a mother and student. The only side effect I&#039;ve had is severely dry mouth and no appetite. I literally force myself to eat something""","February 18, 2015",118,Mild Side Effects,5
56278,Humira,"Crohn's Disease, Maintenance","""This seems to have kept my crohns under control for periods at a time.. But I realise especially after reviewing others experiences that I have developed psoriasis due to the humira. It is so bad now all over my scalp I have a lot of hair loss. It&#039;s all about weighing things up I know, but now my skin is reacting to my ileiostomy bag. I have no choice but to stop it. My skin reacts to anything. What a shame. It seems this drug suits many people, but also completely doesn&#039;t work for many others.""","January 15, 2016",15,Severe Side Effects,2
221595,Ziana,Acne,"""I am a teenager who experienced some mild/bad acne. I was prescribed Ziana Gel in Decemeber and I was very nervous to try this product. For about the first three weeks my acne was getting worse, as my dermatologist had predicted. After those first few weeks, my face started getting way better. By February, my face was clear with the occasional breakout, which was gone by the morning after putting medicine on it at night. At the beginning my face was oily but it got better after a few weeks. Honestly this medicine has changed my life! My one recommendation is to give it time, if you want your acne gone for good I would definitely recommend this product. If you use the tube sparingly it will last you about 6 months.""","June 3, 2015",17,No Side Effects,5
158902,TriNessa,Birth Control,"""It&#039;s been really good still I stopped taking the birth control pill I got acne again, my period was late by 10 days and it lasted for 3 days only. I&#039;m going to see a gyno again soon because I&#039;m worry""","April 18, 2017",2,Mild Side Effects,5
165758,Levonorgestrel,Birth Control,"""The insertion for me was painful. On a scale from one to ten it was an eight and a half. My periods were pretty heavy and I kept bleeding for about 5 months straight just light bleeding and spotting until I started my period. Which got kind of irritating but I just used a panty liner. So far my boyfriend and I have loved it sometimes he feels the string but not to often. In the last three months I haven&#039;t been spotting at all which has been nice! Also I lost weight on this.. every body is different but I was stoked about that! Anyways it&#039;s a good one to get I recommend it!""","April 4, 2017",0,Moderate Side Effects,4
203051,Gildess Fe 1 / 20,Birth Control,"""I&#039;ve been on Gildess for about 2 months, and I absolutely hate it. I&#039;m always on my period, and never feel good. I always feel groggy, lethargic, and have constant cramps. I cry for no reason and my depression caused me to have therapy sessions. I switched from Emoquette after a year because I gained 20 pounds, which is horrible. I always have a headache on Gildess. I do not recommend for anyone. Hopefully I can find the correct birth control.""","July 29, 2015",10,Mild Side Effects,1
213834,Tioconazole,Vaginal Yeast Infection,"""So I&#039;ve used the 3 day monistat awhile back and it worked perfectly fine. I read the reviews and was very hesitant about the 1 day, but I just wanted it over with due to being a server and not wanting to feel like I&#039;m leaking everywhere for days straight. An hour after inserting the little capsule for the monistat 1 I felt the burning. It&#039;s not as bad as everyone says...it&#039;s almost worse. I kept getting surges of pain randomly that felt so deep inside to the point where I debated all night on going to the ER. The cream to soothe the burning and itching made it worse. I found that keeping busy made it not hurt as bad, coming to the conclusion it&#039;s all in your head. My yeast infection is gone, so if you can deal with pain, go for it.""","December 8, 2016",2,Mild Side Effects,5
106322,Implanon,Birth Control,"""In my opinion it is great at its main purpose, never failed. My only issue is the weight gain, I gained 12kg on the implant in a matter of weeks and I cannot seem to lose it :(""","April 11, 2017",5,Mild Side Effects,4
26987,Ultram,Pain,"""Good medicine, it gets rid of your pain without that drowsy sick feeling. ""","April 1, 2012",25,Mild Side Effects,5
62066,Citalopram,Depression,"""It took a good month to start feeling like myself again. In the beginning I was so tired and just wanted to sleep all day (of course wasn&#039;t sleeping good at night). I did notice right away how my anxiety decreased and I wasn&#039;t snappy or having panic attacks anymore. I had a flat affect for about a month and that felt strange to not feel anything. Its been almost two months and overall I would say this medicine definitely helped make me feel more like myself again. I still a have rough moments but am able to get through the day a lot better. I don&#039;t recommend drinking while taking this medicine.""","November 15, 2014",27,Mild Side Effects,5
177078,Promethazine,Nausea/Vomiting,"""I absolutely love this medication. I was sick often from chemo and this helped miracles. I also was having it for sleeping and when I took this I would fall asleep and with cancer you often just want to sleep and not be sick. This was great. I also had lots of morphine but decided I wanted this more then the morphine. So to me this was the better choice and I was in la la land but was my preferred drug and to this day I still ask for Phenergen.""","November 18, 2009",21,Moderate Side Effects,5
8372,Zolpidem,Insomnia,"""I find plates/bowls with food on them in the night.""","February 19, 2014",51,Mild Side Effects,5
160843,Buspirone,Anxiety,"""This medicine works very well for me. I have not experienced any side affects. I have been taking this medicine for two years and I am very grateful my Doctor prescribed it.""","May 25, 2008",215,No Side Effects,5
171492,Wellbutrin,Depression,"""Five months after my Daughters fatal car accident, my Dr. suggested Celexa for my depression. I took it for 6 months. It made me worse, my Dr. thought that Wellbutrin might be better. It has really helped, just after 3 weeks I&#039;ve noticed a big difference in my life. I take 200mg per day and now I can finally get on with my life knowing that some day we will be together.""","March 12, 2014",291,Mild Side Effects,5
171970,Meloxicam,Tendonitis,"""This is the best medicine I&#039;ve come across for my whole body. I started using it for Tendinitis. I didn&#039;t realize my whole body was suffering from aches and pains until taking Mobic. If I run out of my prescription I can definitely tell a big difference. Thanks Mobic.""","November 24, 2009",76,Moderate Side Effects,5
37206,Vyvanse,ADHD,"""I&#039;ve been on vyvanse for about 2 days now and I can&#039;t believe the difference from the other two medications I&#039;ve tried. (Adderall and Focalin) I was diagnosed about a year and a half ago, I was not diagnosed when I was younger, which would&#039;ve have really explained a lot.  First I tried adderall, it didn&#039;t do much but make me a bit irritable, and still not focusing was on 50mg a day 30mg in the morning and a 20mg in the afternoon, and I didn&#039;t notice a thing. Next was the generic of Focalin, which dild absolutely NOTHING! With vyvanse I feel like I can concentrate on one thing at a time, and not have the urge to start 10 other things.  My doctor put me on 70 mg in the morning, it&#039;s a bit of a slow start, but once it doesn&#039;t its a very productive""","April 11, 2017",13,Mild Side Effects,5
89420,Celexa,Depression,"""Been taking it 4 days,i feel less sad but so thirsty n cant eat or sleep...not giving up yet because i havnt cried much and bdfore i cried everyday.n then was bitchy...thats been ok....we will see i will update at a later time....""","November 3, 2013",46,Severe Side Effects,3
179585,Adapalene / benzoyl peroxide,Acne,"""Read reviews from others and want to offer some advice on what I have learned and did to use Epiduo.
First, Retin A will make the skin soft and susceptible to damage so do not pick skin as it can rip off layers causing scars. I use a sensitive skin soap such as Cetaphil sensitive skin soap. DO NOT scrub your face which stimulates sebum production. Use your finger tips and be as gentle as possible washing face AM/PM daily.
When starting retinoids/ Epiduo, apply at night after washing and let face dry 20min. Apply 50/50 with Cetaphil eczema sensitive skin moisturizer. If you skin is red skip a night but I found that this moisturizer will eliminate the redness. 
Apply moisturizer in the AM after washing/softly drying your face. Use sunscreen""","March 21, 2017",10,No Side Effects,4
186010,Desvenlafaxine,Major Depressive Disorde,"""Have had experience with several other antidepressants and so far Pristiq has had 0 undesirable side effects. No allergic response, no first week horrors, no insomnia, nothing awful what-so-ever. I feel optimistic, happy and no longer manic. Hoping to check back in a few months time to give further updates.""","May 12, 2016",23,Moderate Side Effects,5
150694,Sulfamethoxazole / trimethoprim,Prostatitis,"""This is the best medicine as it never ceases to response in extreme cases.and takes 4 weeks course to resolve the issue.""","May 10, 2015",7,Extremely Severe Side Effects,1
122406,Linaclotide,"Constipation, Chronic","""Tried it to help with BM but it ended up causing a lot of bloating and with diarrhea. Stoped taking and will try something else.""","November 30, 2017",2,Mild Side Effects,1
154036,Motrin,Rheumatoid Arthritis,"""I had juvenile rheumatoid arthritis.  I had an allergic reaction to naproxen so I started taking Motrin and It was very effective.  I have been in remission for about 18 years now.""","November 16, 2015",12,No Side Effects,5
114432,Atarax,Anxiety,"""Didn&#039;t help, just made me tired.""","July 20, 2012",38,Mild Side Effects,1
143711,Etonogestrel,Birth Control,"""I&#039;ve been on this implant for about a year I absolutely hate it I weighed 120 after having my baby I was so small my doctor told me I would only gain about 5 pounds, I am now at 199 I&#039;ve tried losing weight that doesn&#039;t work my acne is out of this world I barely get a period and when I do it last for like a day and a half! This implant is causing my body so many problems I have headaches all the time , My breast hurt , My back hurts , And it&#039;s so difficult trying to lose weight on this it makes me eat unusual I eat all day .. It keeps you baby free and I don&#039;t want to get it removed but it comes with so many side effects that your doctor doesn&#039;t really tell you about!""","November 17, 2016",12,Severe Side Effects,5
186817,Fexofenadine / pseudoephedrine,Allergic Rhinitis,"""Loss of appetite, dizziness, some anxiety and blood shot eyes.""","October 14, 2016",2,No Side Effects,4
26733,Sprintec,Birth Control,"""I have been using this birth control for a year, and it hasn&#039;t given me any problems since the first month I used it. As long as I take it consistently, I have no problems. My cramps and mood swings are much better, and I only experienced cramping between periods for the first 2-3 months. Everyone is different, but as far as this one goes, it works very well with my body!""","July 6, 2011",2,No Side Effects,5
94794,Abilify,Depression,"""I had moderate to severe depression on and off, mostly on, for years.  Nothing seemed to work, until I tried Abilify. I take about 2-3mg a day. I have been on it for five years now with no side effects and no recurrence of depression symptoms.  ""","May 13, 2014",161,Moderate Side Effects,5
225930,Bupropion,Depression,"""I was on Wellbutrin years ago, and it helped.  In the last couple weeks, I have been suicidal and VERY depressed.  My doctor put me back on the Wellbutrin, and 2 days later I&#039;m ridiculously happy!  I think it&#039;s worth the side effects, but some may not.  I&#039;ve experienced: Insomnia, lack of appetite, horrible nausea, and incessant twitching (every 8 seconds or so).  The insomnia is horrible.  I&#039;ve gotten about 2 hours of sleep in the last 3 days.  Lack of appetite is okay with me, I needed to lose weight anyways!  Ringing in the ears is something I&#039;ll deal with, but the nausea and twitching are the WORST by far.  I look like I&#039;m having a small seizure sometimes, and the nausea is just...ugh...""","December 13, 2009",55,Moderate Side Effects,5
7311,Aluminum chloride hexahydrate,Hyperhidrosis,"""This product is AMAZING !! I am a 13 year old and I have been sweating a lot since 6th grade. I told my mom a week ago that I cant take sweating anymore. So embarrassing in school. No one really notices me sweating because I would always wear a jacket even in the summer time! So I called my doctor and she told me she would prescribe Hypercare. Well I used it the first night and wow the nest morning I didn&#039;t sweat a bit. I can wear any color now but every night I put it on it burns or itches but mostly itches. It&#039;s worth it trust me. So thank you so much Hypercare and yes I do recommend it to anybody who sweats a lot.""","September 24, 2009",51,Severe Side Effects,5
202505,Lithium,Bipolar Disorde,"""On Lithium everything felt muffled. It also took a large dosage to get to therapeutic level and then I had allergic reactions to it, vomiting, tremors, disorientation, etc. If it works for you, apparently from others I&#039;ve talked to, it really does; if it doesn&#039;t it really doesn&#039;t.""","June 18, 2009",27,Mild Side Effects,1
20767,Nucynta,Pain,"""My experience with Nucynta was very dis-appointing. Did not relieve pain any more than a few ibuprofen. And it made me feel tired, sleepy. I have been on many pain medicines in the quest to find something that allows me to function. This one will be at the bottom of my list, mainly due to it&#039;s poor performance for me in easing the pain / combined with sleepy, tired and a little dizzy.""","November 7, 2009",68,Moderate Side Effects,1
44640,Asacol,"Ulcerative Colitis, Maintenance","""Asacol has worked perfectly for me.
I was diagnosed with moderate ulcerative colitis, started taking asacol (along with enemas, for about 2 months), now I&#039;m completely off the enemas and still taking the asacol tablets twice a day at 4 pills per time ( 8 per day). It has been about four months since I&#039;ve had any sign of my colitis, and I intend to keep taking asacol. I am reducing my dose to 6 pills per day for the next month or two, then I&#039;ll go down to 4 pills per day and see if that dosage will keep it away.
I am very pleased with this drug. ""","October 20, 2008",39,Extremely Severe Side Effects,4
136623,Byetta,"Diabetes, Type 2","""Controlled blood sugar fairly well, but I&#039;m going bald using this medication. I know that others have noticed thinning hair while on it, but other medicines have not caused such dramatic hair loss.""","March 4, 2009",27,Moderate Side Effects,2
195132,Senokot,Constipation,"""I suffered constipation for the past three days because of traveling. I tried a bunch of home remedies but nothing seemed to work, and I felt extremely uncomfortable with stomach pain as well. So, I went to the nearest pharmacist and they gave me Senokot. They told me to take two Senokot tablets straight away, so I took two at 3:00 P.M. As I waited I still felt very uncomfortable. At about 10:00 P.M my stomach started to make some noises, so I assumed that the laxatives were finally kicking in. At around 12 I went to the bathroom, and finally I was able to get some bowel movement! I still had to push and all, but it did come out eventually and I was extremely happy as I felt fresh afterwards. No pain at all!""","December 21, 2014",47,Mild Side Effects,5
173491,Clonazepam,Anxiety,"""I have been on Klonopin for a few years now, and it really does work great for anxiety, but there are some long term issues I don&#039;t think people realize. Being that it is a benzodiazepine, it is very difficult to come off. You must be weaned off slowly. I was on 10mg a day. To treat for severe anxiety, definitely does that.""","April 8, 2009",45,No Side Effects,5
129525,Levonorgestrel,Emergency Contraception,"""Listen, this product works! Me and this girl hooked up, and I had a spermicidal condom on, I came inside her with the condom on, and when I pulled out, I saw my cum dripping out of her because the condom broke. I was so scared, and it was, and is the scariest moment of my life. We went to the store 20 minutes after, and got her Plan B. (She was already on Birth Control, but we got Plan B just to be safe.) I checked up on her everyday, asking her if she got any of the side affects. She got Tender Breasts, Mood Swings, Cramps, and couldn&#039;t eat much. Weeks passed, and I was worried sick everyday. Well, a month later on the last day of school, she texted me, and she got her period. Just take it ASAP, don&#039;t worry, and you&#039;ll be fine.""","July 12, 2015",13,Mild Side Effects,5
162168,Denosumab,Osteoporosis,"""My mom has been given Prolia twice, 6 months apart. Each time, she had a series of mini strokes a week after the shot were administered. Her face and left arm would go numb, accompanied by nausea. The mini strokes would last 1-2 minutes, and repeat 4-5 times a day. She was put on blood thinners after the first episodes. Any testing done did not reveal anything.  is this yet another side effect of Prolia? Has anyone else experienced this?  She will not take this drug again!""","December 8, 2016",91,No Side Effects,1
148267,Norethindrone,Birth Control,"""I&#039;ve been on Jolivette for almost a year and it was working fine until now. I had a period that finished 6 days ago that lasted 4 days and I started another one today. Makes no sense to me. I have not missed a single pill. I hope this isn&#039;t the way it&#039;s going to be from now on because I don&#039;t have the time to have a period every six days! Thank goodness my yearly check up is next month.""","August 8, 2013",23,Mild Side Effects,3
1363,Sumatriptan,Migraine,"""I have suffered from migraines for 32 years, the older I am the worse they become. I have both the Imitrex pills &amp; the shots.  When I am nauseated I must use the shot.  Approx. 1 minute after injection the intense buring in my head &amp; the amplified headache are the worst side effects however NOTHING compared to the migraine.  Usually the migraine is gone in 15 - 30 mins and I sleep it off. There is also the 12 - 24 hour Imitrex hangover from the shot.  Muscles feel as though they are made of jelly, overall wiped out feeling.  The pill does not have the burning effect for me and it takes the full 30 minutes to combat the migraine.  Imitrex is the only medicine which has worked for me consistantly over the years.  I become immune to all other  medicines.""","March 19, 2012",14,No Side Effects,5
204107,Marlissa,Birth Control,"""Something has changed in the formulation of this drug.  I developed a rash which looked like giant hives after starting a pack and into the 3rd day.  I thought it was unrelated but then it happened again when I started a second pack.  I have changed to another brand and had no problems.""","September 16, 2017",0,No Side Effects,1
43805,Acetaminophen / codeine,Pain,"""Be careful do not to mix with alcohol. I heard a crash in the bathroom, I went in and found my friend lying on the floor. I asked, should I call 911 when my friend came to and said no do not call 911. I&#039;m glad I was there. ""","December 30, 2013",33,Severe Side Effects,4
226485,Etonogestrel,Birth Control,"""I&#039;ve been on Implanon since February. Honestly I&#039;m ready to get it out of my arm. Yes, it protects you from getting pregnant.. But I have been bleeding for a month &amp; two weeks. &amp; it&#039;s driving me so CRAZY I just can&#039;t take it anymore:( but I want to keep it in because it really does protect you from getting pregnant. I lost my baby boy at 29 weeks pregnant.. On Nov 4th 2014. It was the hardest thing ever.. He was a stillborn. But I must admit as the Days went by I&#039;ve gotten stronger. I don&#039;t plan on trying to have another baby til I&#039;m finished with school. But anywho the Implanon works great but I just hate the bleeding everyday none stop...but I&#039;m trying to hang in there to see if it&#039;ll eventually stop for a while..""","July 17, 2015",3,Moderate Side Effects,5
202273,Benzoyl peroxide / clindamycin,Acne,"""Im not one to review anything online but Duac has changed my skin completely, I had been suffering from acne since my early teens and now aged 24 was fed up and spoke to my Dr who suggested this product. my only regret is I hadn&#039;t gone earlier. My skin is now clear of acne and I feel much more confident even leaving the house without makeup something I wouldn&#039;t do previously. It does easily bleach sheets, pillows and towels though so be careful.""","March 28, 2015",21,Severe Side Effects,5
170280,Quetiapine,Bipolar Disorde,"""I was really scared about taking quetiapine as I had read all the horror stories, particularly around weight gain.
Firstly, I would say everyone is different and this may work for you. For me it has been a godsend.    I haven&#039;t felt this good ....ever....it has made such a difference to my life.    Far better than any antidepressants for bipolar depression. As far as weight gain is concerned, before taking quetiapine (75 mg) I was binge eating 3 days out of 5. This has stopped entirely, I have no desire to binge eat...like flicking a switch. So my advice is to try it remember 77% of patients don&#039;t gain weight on this drug.   Btw I am also on  lamictal 200mg. (I felt more hungry on mirtazapine)""","May 21, 2016",7,Severe Side Effects,5
61329,Premarin,Osteoporosis,"""I started taking Premarin 1.25mg when I lost my ovaries at the age of 28 to endometriosis. That was 33 years ago. My symptoms were lack of focus and energy. Within a week or two I was back to my normal self with the exception of the mood swings I&#039;d had ever since puberty. Several years ago my GYN said there was an alert about Premarin and I would have to wean myself off of them. I went down to 1/4 of what I was taking within 7 months. I was taking large doses of ibuphrofen for over 25 years for inflammation in my back. When the Premarin was decreased and the ibuphrofen was taken down I developed extreme arthritic swelling in some of my joints. I was put back in the Premarin immediately and told to never get off.""","October 9, 2016",19,Mild Side Effects,5
195884,Levomilnacipran,Major Depressive Disorde,"""I have adult ADD,anxiety and Chronic Pain. Had to switch doc&#039;s (he moved)  and the new one insisted I try Fetzima.
I have been on it for a week. In addition to severe nausea &amp; vomiting my stomach is rigid. I have been having bursts of rage that have started to become directed inward. Thoughts of self-harm (though not ones I would act upon). Have had flashes of suicidal ideas &amp; am sad. I wasn&#039;t sad at all before I took this drug-just anxious &amp; couldn&#039;t focus.

I have had serious problems with all antidepressants I have tried in the past. I&#039;m reacting in a similar way though it is less severe and my anxiety (when I&#039;m not angry) is marginally improved.

Not enough benefit to outweigh thoughts of self harm &amp; suicide!.""","January 14, 2016",24,No Side Effects,1
66477,Valacyclovir,Cold Sores,"""Valtrex works wonders. As a 20 year old college student, exam time usually involves catching a cold and high stress, and the perfect formula for cold sores. Last night I started feeling one start to pop up around 8pm. I got home around 9:30pm and popped two 1 gram pills of Valtrex. 

At 9:30am today I got up and took two more. The cold sore did bubble up some but never got swollen, nasty and red. Its 5:30 pm now and its almost completely gone! Without the Valtrex, I would be sporting a disgusting throbbing blister for a couple days followed by a week of waiting for a scab to heal. I&#039;ll take the 24 hour cold sore over that any day. Please, if you suffer from these painful, embarrassing cold sores, try to get a prescription.""","May 4, 2011",43,No Side Effects,5
154323,Reglan,Gastroparesis,"""I have what has so far been categorized as gastroparesis-- and while it did help with my stomach pains after eating, I acquired a heavy restlessness that basically made it impossible to do anything. I could hardly focus my vision nonetheless my mind, and my muscles felt tense and restless, occasionally twitching. It was almost an anxiety level of antsy feelings that I sort of had to wait out. At least when in pain I can focus and actually do things (albeit with more effort), but with this I was useless.""","January 6, 2015",25,No Side Effects,2
88104,Clindamycin,Bacterial Infection,"""Developed a bad infection in my face from a tooth abscess. My faced swelled quite a bit. I was on penicillin for a couple days and the swelling got worse. Within a couple days of switching to clindamycin the swelling was going down. I set an alarm to take it in the middle of the night. I had to eat something small with it or I&#039;d get nauseous and sit upright for 30 minutes.  I took acidophilus and ate yogurt to help with digestive upset. I developed a full body rash by day 6 and was advised to stop taking it but by then the swelling was gone. My stomach was messed up for months after stopping. I now put it down as an allergy. ""","November 23, 2014",31,Moderate Side Effects,4
98596,Nexplanon,Birth Control,"""I got Nexplanon May 9th 2014, insertion was quick and painless my arm was bruised for a few days but didn&#039;t hurt at all. The first thing I noticed was that I was hungry 24/7 and a little emotional also I got I little constipated. Didn&#039;t bleed or spot till when my period was supposed to come and it was not a regular period it was much lighter but I did get bad cramps. I was bleeding for a week and then it went away. No headaches, no weight gain, no nothing! I love my Nexplanon and I hope I don&#039;t get side effects later on!""","June 8, 2014",3,Moderate Side Effects,5
158429,Methylphenidate,ADHD,"""I&#039;m 50. I was in school before ADD and ADHD were a thing. Those of us that couldn&#039;t pay attention or behave got C&#039;s and D&#039;s, and we liked it that way. I&#039;m kidding, we didn&#039;t like it that way and neither did our parents. I muddled through high school and even got a college degree, but I really struggled. I remember when I first heard of ADD and meds that treat it, and it was a revelation. I&#039;ve tried many of these medications and Concerta is my favorite. To me, it&#039;s the smoothest.  The short acting drugs hit too strongly and then quickly crash. Hard. I had been taking Metidate CD until an insurance change made Concerta cheaper. Concerta is smoother than Metidate.""","July 7, 2015",36,No Side Effects,5
217732,Strattera,ADHD,"""I&#039;m a 30 year old male and switched from Dexedrine to Strattera about two years ago. For the first two months I thought it was a terrible decision because of the horrible side effects and talked to my doctor a couple of times about switching back to a stimulant. He told me that even though it says it can take up to a month to start working, in his experience, it took most patients 2-3 months to see the benefits. I&#039;m glad I stuck with it. After four months all side effects we&#039;re completely gone and it works better than any stimulant type I&#039;ve been prescribed. The problem is you do have to get through a horrible period of 1-3 months (10 weeks for me) before the nausea, fatigue, ED and insane sweating are gone. This drug takes time to work!!!""","August 24, 2015",54,No Side Effects,5
53910,Macrodantin,Prevention of Bladder infection,"""my daughter was put on Macrodantin to prevent kidney infections, and after 2 months was struggling to breath while playing football, tests showed that her pulmonary function had reduced by 25% and she had developed an irregular heart beat. I would think carefully before taking this drug as you may be damaging your lungs to save your kidneys""","May 23, 2015",23,Extremely Severe Side Effects,1
220126,Amitriptyline,Insomnia,"""Was prescribed 50mg to take at bedtime for my ringing in the ears (tinnitus from the sirens). This stuff absolutely did not work.""","November 9, 2015",18,Moderate Side Effects,1
57895,Acetaminophen / hydrocodone,Pain,"""Very effective pain reliever.""","May 18, 2012",5,No Side Effects,5
131026,Levonorgestrel,Birth Control,"""I had my Mirena inserted 1/4/10 and I love it! I know everyone is different, but it has been great for me. I&#039;m 24, never had kids, and was on the pill for the past 6 years. Insertion was uncomfortable and painful, but not horrid (and I have a low pain tolerance). However, my doc did give me a local (lidocain) which I&#039;m sure made a huge difference and I would not do it without.  I felt dizzy and nauseous for the first hour after and relatively bad cramping for three hours. The next day I was a bit tender, and by day three I was my normal self. Had some very light cramping for two weeks and now nothing, not even my period. I did have a little acne at first, but that may have had to do with going off the pill. I&#039;ve even lost weight.""","February 22, 2010",123,Severe Side Effects,5
3995,Risedronate,Osteoporosis,"""After taking for 7 years my bone mass has improved significantly - my bone density score is now below the threshold considered osteoporosis.  I have had no noticeable side effects.""","December 6, 2014",12,Moderate Side Effects,5
25865,Ethinyl estradiol / norelgestromin,Birth Control,"""I have been on the patch for 2 months now, my periods are not normal. I go two weeks and they are heavy, somethings thats not normal at all. I have cramps from time to time, but since the patch I do not experience any period pains.""","February 8, 2012",1,Extremely Severe Side Effects,1
50967,Azithromycin,Chlamydia Infection,"""Took the 4 tablets at one time. This medicine was the best and also the worst medicine to take . It was great because it worked amazing everything was gone. The side effects were horrible. For an hour I was fine and once the hour hit I was sick to my stomach I threw up a few times and than I had the worst stomach pain for a few hours till I finally fell asleep.  Overall worth it tho its effects people different but if you want the infection gone this is the go too.""","September 20, 2017",6,Moderate Side Effects,5
170722,Quetiapine,Bipolar Disorde,"""I have bipolar problems and I&#039;m taking 500mg Seroquel prolong once a day. It really has helped me on my mood swings. It&#039;s been five years now and I&#039;m on methadone treatment too. I don&#039;t have any problems, I sleep pretty good now and I&#039;m more stable.""","February 5, 2013",21,No Side Effects,4
100758,Lexiscan,Diagnosis and Investigation,"""Wasn&#039;t fully prepared for the immediacy of the effect of this drug. As soon as it was injected I felt like I was suffocating, almost claustrophobic. It plateaued quickly and came down, went away quickly, but it was scary initially. Feel the cardiologist could have done a better job of prepping me for the effect. It certainly raised my heart rate, I&#039;ll give it that.""","April 12, 2016",4,Extremely Severe Side Effects,4
1726,Salonpas Pain Patch,Osteoarthritis,"""I have been using these pain patches for several years and they were always very effective.  However, since the new patches came out I have not been happy with them.  They are still very effective in relieving pain but they will not stick as in the past.  They very easily fall off.  This was never a problem with the other patches.""","September 25, 2017",0,Moderate Side Effects,4
