recordId,drugName,condition,reviewComment,date,usefulCount,sideEffects,rating
173316,Alli,Obesity,"""I have never had kidney stones and started taking alli 1-2 times a day a few months ago. I was just taken to the hospital for a kidney stone. I have not changed any other meds or anything else. I believe the stone is a direct result of alli.""",10-Nov-17,1,Mild Side Effects,5
52056,Adipex-P,Weight Loss,"""Been on it for 20 days. No difference in hunger except for about 1 week. No weight loss!""",20-Jun-14,49,Severe Side Effects,5
135671,Tinidazole,Bacterial Vaginitis,"""4 pills 2days each....bv gone but did get a yeast infection. Metal taste also""",2-Sep-16,10,No Side Effects,5
85684,Ethinyl estradiol / norgestimate,Birth Control,"""I have been on this pill for about a month in a half. I gained 20 pounds in about a month without changing my diet. I have been a complete antisocial freak who doesn&#039;t want to do anything besides sleep and be alone. My period was terrible and I went from having sex with my boyfriend 2-3 times a day to 2 times a week. I have been to a therapist because of how emotional I&#039;ve been and I have wanted to drop out of college. The only &quot;semi&quot; good thing about this birth control is no babies and huge breasts. I went from a C to a DD which my boyfriend loves but me not so much. I am getting off of it.""",27-Feb-14,36,No Side Effects,5
212360,Lamotrigine,Bipolar Disorde,"""Lamotrigine plus Prozac was a nightmare for me.  I was misdiagnosed Bipolar II when really I had ADHD.  The two drugs that I was on had paradoxical effects and I exhibited really self-destructive behavior that I never had before.  I re-created trauma from my childhood and did other things that are now inexplicable.  That time of my life has become a complete and utter nightmare, and I don&#039;t even recognize that person that existed while on Lamictal/Lamotrigine and Prozac.

I didn&#039;t know I was ADHD until too late and severe damage had already been done to my life.  ADHD/Bipolar are often confused for each other, but the catch is that people with ADHD often have paradoxical reactions to psychotropic drugs. Be careful.""",3-Dec-09,10,No Side Effects,4
46988,Tirosint,Hashimoto's disease,"""I hope that the FDA is reviewing &amp; testing Tirosint.  

Thought I was going to die after only taking a low dose of Tirosint for a few days.  

Chest pains, extreme disorientation, very sick, could not stop crying.  The hospital did not know what to do.  My pharmacist suggested drinking lots of water to get it out of me, which I did. 

Nightmare experience!!!""",3-Jun-16,26,Severe Side Effects,5
144058,Etonogestrel,Birth Control,"""Got the implant in October 2015 and just had it removed July 2016. Gained a total of 45 pounds. Also had acne, mood swings, irritability, no energy, and extremely tired. Irregular periods and prolonged periods as well. No wonder this is birth control - who wants to have sex? Couldn&#039;t wait to have this out! Will NEVER get it again and will not recommend it to anyone else either.""",20-Jul-16,3,No Side Effects,5
180103,Zelnorm,"Constipation, Chronic","""My husband has chronic constipation. And has very bad cramping. He takes a stool softener and takes 2 different prescription laxatives. Which he says is really no help. He also can&#039;t take any type pain medicines since they cause constipation. The doc put him on Zelnorm. He says it was a miracle ...right off it stopped the constant pain in left side.  Then started to have normal pain free bowel movements. He said he hasn&#039;t felt so good. And was heartbroken when they recalled it. He said he would like to continue Eben though its got side effects but they won&#039;t let him. So Zelmorm does work and well enough to want to take keep taking even at his own risk. He says would be worth it.""",13-Mar-14,11,Mild Side Effects,5
154100,Lialda,"Ulcerative Colitis, Active","""Glad to say , I am no longer taking this product that really never worked anyway. Have no symptoms for 5 years, everyone said I would be taking prescription medication for life.   I just change my eating and drinking habits  and you to can win the battle. Good Luck.""",19-Nov-15,24,No Side Effects,5
146303,Suboxone,Opiate Dependence,"""I have been on Tramadol for about 4 to 6 years. I occasionally go through the Vicodins, Darvacets, Percocets, and etc. type drugs. I didn&#039;t like being addicted to anything, so it is good hearing the positives over the negatives. I didn&#039;t like the look I would get from family and friends who saw me taking my medicine and wondering was I abusing it or not. I am doing this for me, my family and friends. I am just scared that I would relapse and that at some point Suboxone won&#039;t work. But it has only been 3 days and the drowsiness is horrible and interferes with my daily activities. So I have to take it with clonazepam, a medicine they say not to take it with, but my doctor advised it.""",8-Nov-09,6,No Side Effects,5
170669,Quetiapine,Borderline Personality Disorde,"""I have been on Seroquel for about 2 months because I suffer from BPD, Bipolar disorder and depression.  As I am still building up to find the right dose for me (currently at 200mg), but I have to say that the positives of this medicine are so much more than the negatives.  I used to break out in anger fits to the point where I couldn&#039;t stop the anger and had to be held down.  I would break into a crying fit seconds after being in a happy mood.  Starting the Seroquel, within a week, my depression seemed to lower, my extreme paranoia disappeared, my anger subsided.  I have discovered (after reading another review on here) that after alcohol drinking I get crying fits and anxiety attacks for a few days.  I am excited to feel &quot;normal&quot; for once.""",8-Apr-14,35,Mild Side Effects,5
172430,Clonazepam,Migraine Prevention,"""I had clonazepam for four years and was told by dr to take as and when I needed it and unknowingly I took as many as four 2mg a day , plus propanonol and naratriptan along side thyroxine125 mg for I had a thyroidectomy , when I realised what they were all doing I eventually weaned myself off two years ago but my head aches are back with a vengeance ,33 days now non stop and now I know the pitfalls do you think I would be silly to start again say o 0.5 as its the only thing that actually has worked , a massive dilemma but I need help""",6-Aug-16,8,Moderate Side Effects,5
229254,Tadalafil,Erectile Dysfunction,"""I have tried Cialis and Viagra and prefer the latter. Cialis starts to work slowly (3-6 hours for me), and erection achieved is not as strong as Viagra (80% vs. 110%). Cialis gives me less side effects like stuffy nose and headache, and it lasts longer (1.5 to 2 days).

Just for the quality of the erection and speed to start working, I prefer V to C.""",13-Nov-09,32,No Side Effects,2
112191,Contrave,Obesity,"""Believe or not, I lost 15 POUNDS in one week, thats incredible, when I start my weight was 185, now one week and one day my weight is 170, I combine the pill with a littl work out and healthy food.""",11-Mar-15,81,Mild Side Effects,5
88466,Adderall,ADHD,"""I have been taking this for 3  months now and I feel we are getting somewhere.  I am taking 15 mg in the morning and 15 mg at 1pm.  I feel I could have the dose increased as I have only one side effect which is dry mouth.  No decreased appetite and no jitters.  I have decreased my coffee in take and am much calmer than I have been in years.  Before I had trouble with focus and gnatting about.  I know we are getting close to where I should be.  I am 44 and have suffered too long and so has my children, boss, friends, etc.""",8-Aug-10,41,Moderate Side Effects,1
67844,Plan B,Emergency Contraception,"""September 5th 2016 at 4:30 p.m. It was me and my fianc""",18-Sep-16,3,Severe Side Effects,4
64963,Saphris,Bipolar Disorde,"""I started taking Saphris 10 mg at bedtime 2 months ago and I have never taken a medicine that is so powerful but without the horrific side effects of it.  My mother and I take care of 6 children and so I have a bunch of different personalities that are around me each and every day. When I started taking this medicine it took a great deal of heaviness I was carrying around with me off and that is exactly what I needed. The only side effect it gave me was the bitterness as it dissolves under your tongue, but that is well worth it for me.  I am on Depakote as well, I started Saphris about a month ago. I am getting off of Depakote and staying on Saphris - it is a miracle.""",4-Jan-12,23,No Side Effects,3
22154,Baclofen,Alcohol Withdrawal,"""I had been abusing alcohol for around 3 years when I landed myself in the hospital ED and the ED doctor prescribed me baclofen. I started on 40mg per day, and this was not enough as I relapsed several times. I am now on 150mg a day which is my perfect dose. I no longer crave alcohol like I used to, and my anxiety feels more under control. I have gone back to study and started to rebuild broken relationships. Baclofen has been my miracle drug!""",16-May-16,32,Severe Side Effects,5
152145,Chantix,Smoking Cessation,"""I have not smoked in over a month!  I am so glad I tried it!""",27-Mar-09,7,No Side Effects,5
198406,Exenatide,"Diabetes, Type 2","""2 years""",4-Jan-14,5,Moderate Side Effects,5
231470,Trazodone,Insomnia,"""My doc prescribed this pill to me for insomnia and at the time i was started out with depression. She thought this pill would kill two birds with one stone. All it did was make me feel very drowsy and groggy the next morning. Did not cure my insomnia nor depression. Not to mention everytime I took it I would get very bad nasal congestion and pressure. I didn&#039;t like this med.""",25-Mar-16,30,Moderate Side Effects,5
26468,Sprintec,Birth Control,"""I&#039;m getting married and was prescribed Sprintec as a form of birth control.  The side effects seem to run the gamut from &quot;it gave me terrific mood swings!&quot; to &quot;I was so sick!&quot;  I seem to be fortunate in that I experienced absolutely no negative side effects.  My sex drive has increased slightly, but otherwise my body tolerates it extremely well.""",28-Dec-14,23,Severe Side Effects,5
146284,Suboxone,Opiate Dependence,"""I used them during this past quitting attempt and found them to help my symptoms of getting healthy again to the point where I could actually get to work while kicking my habit. Two orange flavored thumbs up.""",2-Jul-09,22,No Side Effects,5
57378,Oxymorphone,Pain,"""I have had two lower back surgeries (L4-L5) and (L5-S1) which has left me with severe pain in both feet and severe sciatica in the left leg radiating down to my left foot. I have tried Oxycontin and oxycodone with limited success. Now I take Opana ER 20 mg twice daily with about level 1 to 2 pain instead of the constant level 4 to 5 pain reaching level 7-8 when the dose wore off.""",11-Jul-11,29,Moderate Side Effects,4
208631,Amlodipine / olmesartan,High Blood Pressure,"""I was on Azor 10/40.  It worked perfectly. Steady 120/80 reading any time of the day.  My new plan doesn&#039;t cover Azor and I&#039;m trying the generic equivalent of amlodopine and Benicar.  On the generic my blood pressure is 150/100.  I guess I&#039;ll have to pay the huge out of pocket price for the Azor.  I&#039;ve had no noticeable side effects on Azor.""",12-Jun-17,0,Mild Side Effects,1
9898,Lo Loestrin Fe,Birth Control,"""I&#039;ve only been on Lo Loestrin for a couple months, but I am very pleased so far. With other pills (and I&#039;ve been on plenty) I break out, gain weight, am extremely moody, but this one has been a breeze. My skin looks great, haven&#039;t gained weight (my breasts are slightly bigger), and my mood is great. I think I finally found a pill that works for me. Also love that they offer a coupon card which makes my payment $35!""",24-Feb-14,20,Mild Side Effects,5
184194,Hydroxyzine,Anxiety,"""Hydroxyzine is a pretty great medication for me. I mean, it isn&#039;t a perfect drug; I feel slightly foggy and out-of-it whenever I use this medication and the only thing it does for my anxiety is to take the edge off. 

That being said, hydroxyzine is pretty much exactly what I&#039;ve been looking for. It takes care of my anxiety when it&#039;s worse than usual but not nearly intense enough for me to feel justified in using a benzodiazepine while only causing a minor degree of cognitive impairment. 

Be sure to take this medication with a few glasses of water and some food (and maybe even an antacid), as hydroxyzine is dehydrating and can cause heartburn or other stomach issues if taken on an empty stomach.""",24-Feb-16,21,No Side Effects,5
16326,Ethinyl estradiol / norethindrone,Birth Control,"""This is the only birth control that doesn&#039;t make me crazy. It does take at least 3 months for your body to get used to it and you have to take it at the exact time to prevent spotting and/or breakthrough bleeding. I don&#039;t gain any weight while on it and it clears up my acne. Once my body became used to it, my periods were not painful, lighter and shorter. Everyone is different but the key with this one is you must take it on time!!""",25-Feb-16,13,Mild Side Effects,5
113130,Bisacodyl,Constipation,"""Reading the reviews on people&#039;s experience with pain I feel they are missing the point that the pain is all the crap moving its way down. I experienced the same sort of pain this morning but it&#039;s the same pain I get when I haven&#039;t been for days and it all finally starts moving. It doubles me over and takes my breath away. So I think the pain is a sign that there&#039;s a lot of crap inside that needs to move.""",9-Apr-16,22,Severe Side Effects,1
56092,Estradiol,Atrophic Vaginitis,"""Really good experience with stronger dose. Now on lower dose and after a year or so the effect is nothing like as good. As atrophic vaginal conditions increase with age, it is obvious that what once worked well will no longer be effective at lower dosage. It is a shame that so many women will have to suffer this painful condition because of a shiort term study of a very small sample of women.""",31-Aug-16,26,Moderate Side Effects,5
85403,Ethinyl estradiol / norgestimate,Birth Control,"""I&#039;m 20 and this is my first birth control. I got it to control my acne and to prevent pregnancy. The very first day I took it I felt horribly nauseous but thankfully it went away and hasn&#039;t come back since. My complaint is the cramping! I basically cramp everyday or every other day. The pain is on the outside &quot;lady bit&quot; region too. So far this is the only side effect for me. My sex drive is the same, still waiting for acne control, and I haven&#039;t experienced increased discharge. I&#039;m on my first month and only have been on it for two weeks. So hopefully the cramps stop and my acne calms down.""",8-May-15,2,Mild Side Effects,5
23416,Methadone,Pain,"""This drug has changed my life. I never thought I could get my life back but Methadone allowed me too. I can do everyday activities that I wasn&#039;t able to do before. I am able to focus on everything around me now instead of the pain. I have not had any bad side effects. The only thing that I noticed was when my dose is increased for the first 2 days I am a little sleepier at the end of the day but after those 2 days I&#039;m back to normal. It&#039;s so good to be able to say that now, I&#039;m normal. This has been my miracle drug, the people who say bad things about this are the people that don&#039;t know anything about the drug.""",2-Oct-09,32,Moderate Side Effects,4
142992,Etonogestrel,Birth Control,"""I got the implant now over 6 weeks ago and unlike other reviews I&#039;ve read I haven&#039;t had any weight gain or mod swings but my cycle is horrible!! For the last 4 weeks is been a constant light flow. My normal cycle usually lasted no longer than 5 days varying from light to heavy to light. I&#039;ve heard it&#039;s normal for the first four months to allow your body to adjust but if this cycle doesn&#039;t end soon I&#039;m not waiting the 4 months.""",19-Jul-17,0,Extremely Severe Side Effects,5
155590,Metronidazole,Bacterial Vaginitis,"""I&#039;ve had bacterial vaginitis for years on and off. I really have never taken any serious medication because I prefer to do things naturally. I can say that candy triggers my odor a lot but I&#039;ve tried to cut back and the odor still exists. I finally got tired of the odor and over excessive discharge and was prescribed Metronidazole 500mg by my Dr. The first day no change, the second day no smell. I was so excited I had to tell people. I was so in bondage by the bacterial vaginitis. I haven&#039;t had any of the symptoms listed! I was fearful at first because I always feel like pills are going to make my heart race but it was fine. No headache, no drowsiness. I ate a meal with every dose and drank plenty water. This is my third day and I am supposed to take medicines for 7 days. It works.""",3-Oct-13,25,Moderate Side Effects,5
134367,Prednisone,Gouty Arthritis,"""I&#039;ve been getting chronic gout for about 9 years. Was given Prednisone for the first time last week (50mg once a day) it seems to work fast but I found that the pain starts coming back between doses. Still find it to be working better than the usual indomethacin and colchicine. The only side effect I&#039;ve noticed is trouble sleeping.""",25-Aug-14,59,Mild Side Effects,5
147785,Norethindrone,Abnormal Uterine Bleeding,"""I use to have the mirena for 3 years but during the 3rd year I started having side effects so I got the Lyza pill because I have migraines. I started in October 2016 and I&#039;m always bleeding I&#039;ll stop bleeding for a week and then start bleeding again my cramps are worse I get really depressed idk what to do -  I don&#039;t want kids right now I&#039;m married """,10-Apr-17,12,Mild Side Effects,2
51263,Azithromycin,Chlamydia Infection,"""I have chlamydia. My doctor prescribed me this medication (two 500mg to be accurate. 
I don&#039;t know why people are complaining of vomit and diarrhea, I would consider myself a person with a weak stomach. I get nauseous easily over anything. This medication did not give me any side effects. 

I took the two pills at the same time then ate some food (not a lot) a couple hours later I lost my appetite but I felt fine besides that. 
 Without insurance the retail price for this is about $40.""",8-Nov-15,12,Mild Side Effects,5
211605,Propoxyphene,Pain,"""I was prescribed propoxyphene after having my first child, which went smoothly, but after complaining about my discomfort while in the hospital and nurses checking on me and my recovery. Everyone I had, said I was very swollen, after they started giving me propoxyphene I was much more comfortable. My doctor prescribed me some after I got home and it helped me take care of my new baby without any side effects.""",21-Oct-10,3,Mild Side Effects,5
143896,Etonogestrel,Birth Control,"""I had the implant in my arm for about 10 months. The only reason why I never got pregnant was because my period lasted for 4-6 weeks. Which was the worst side effect. I was very moody and never realized it until people would tell me and I had to reflect and see myself acting out of the ordinary. Before getting the implant, I was a nice 140 pounds and then I went to 165 in about 2 months. I&#039;m a professional dancer and I&#039;m in the gym 5 times a week and I eat extremely healthy. No matter what I did, I could never lose the weight. I took the implant out about 2 weeks ago. I went from 165 pounds to 157 in that 2 week time. My periods are back to 4 days also. I will never try this again and I&#039;m looking into different birth controls. Stay away!""",25-Aug-16,12,Mild Side Effects,5
43190,Sronyx,Birth Control,"""This pill is effective never had any problem.""",17-May-11,6,Mild Side Effects,5
33699,Microgestin Fe 1 / 20,0</span> users found this comment helpful.,"""I&#039;ve been on Microgestin Fe 1/20 for about 7 months now, I only have one complaint and that is that it makes you super super dry. My boyfriend understands, we use lubricant but its not the same. Besides that I have no complaints, not pregnant and barely any periods. No weird mood swings either.""",1-Nov-11,0,No Side Effects,4
122240,Venlafaxine,Not Listed / Othe,"""My life has gotten better and brighter since I started taking this medication.  It has helped me get through a very hard time after losing three family members in a car wreck.""",9-Mar-09,1,No Side Effects,4
39647,Contrave,Obesity,"""Started 12/18. I am 5&#039;2 started at 194.3. It&#039;s been nearly 4 weeks and I have only lost 3 pounds which also keeps going back forth daily. I cannot go to the bathroom, on the regular due to major constipation issues which in turn I&#039;m sure is not helping the weight. At 1st I really liked how I felt. My mood seems better, my skin and energy felt good but as soon as I added that 3rd pill things changed. Waves of nausea, my eyesight has been horrible, light effects my eyes differently and my vision has been unsteady which it adds to the nausea. I&#039;m supposed to start taking 4 today and to be honest I&#039;m really not sure I want to keep going. I&#039;m not getting the kind of results that are worth the side effects I&#039;m having.""",17-Jan-16,13,Moderate Side Effects,5
112085,Gabapentin,ibromyalgia,"""I was having a severe, excruciating pain in my leg. It was tender to the touch and even putting on pants was such a struggle. I had an appointment with my doctor and from what I explained, he told me I have Fobromyalgia and put me on gabapentin 300 mg 3x daily. Ever since I very rarely have flare ups. I have been extremely stressed and have minimal to no pain. I still have a little pain. But it&#039;s not as severe as before I was diagnosed. So it works for me.""",20-Jul-17,18,No Side Effects,1
95128,Guanfacine,High Blood Pressure,"""This is like poison. Made me dizzy hand and feet sweating legs hurt. This was only taking one 1mg pill.""",24-Jan-17,7,Mild Side Effects,1
15532,Ethinyl estradiol / norethindrone,Birth Control,"""I was put on this birth control when Gildess was recalled. Gildess was PERFECT for me so I hoped that the change wouldn&#039;t be as different, but I was wrong. Granted, this pill did a good job in preventing pregnancy and there was no breakthrough bleeding. I experienced mood swings about a week into taking this pill and honestly did not recognize myself. I never understood depression caused by the pill because I never experienced it but this pill literally made my life hell. I was so moody, crying at the smallest things, and my sex drive was GONE. I also had no desire to eat because of the constant nausea and abdominal pain. Avoid this pill, the side effects are NOT worth it. Currently waiting to be switched to brand Loestrin fe.""",8-Jan-17,4,Mild Side Effects,5
52766,Carbidopa / levodopa,Parkinson's Disease,"""My mom was switched to Rytary to decrease off periods.  She used to be able to walk one mile.   At first the Rytary seemed great, but then her neurologist couldn&#039;t get a dose that worked consistently.  The manufacturer says absorption is 70%, her Neuro says 50%, but sometimes it was 0% and when we would add some immediate release levodopa, she would get horrible dyskinesia.  She could barely walk and we&#039;ve switched back to old meds with little improvement.  I regret ever switching!!""",31-Aug-16,22,Extremely Severe Side Effects,5
168216,Rizatriptan,Migraine,"""It worked on an established migraine (six hours into a severe cluster headache) but took about three hours for the full effect to kick in. The fast dissolve pill was really nice.""",15-Feb-12,9,Extremely Severe Side Effects,5
126976,Metoclopramide,Lactation Augmentation,"""Took it while breastfeeding to help increase my milk production. While it worked for that, it also put me into a severe depression, which I had never experienced before. My family and doc were convinced I was suffering from PPD (just the phrase, &quot;How are you?&quot; would send me sobbing). After doing a little research, I learned of the side-effect and stopped taking it. The symptoms ceased almost immediately. About 2 weeks later, as my milk production slowed, I thought I&#039;d give it another try (thinking I&#039;d be able to combat the feelings, now that I knew the cause). Within a few hours I could literally feel the black cloud of depression descend. It was terrifying. I never took another pill, and have never had another bout of depression.""",3-Feb-17,2,Mild Side Effects,5
211369,Mirabegron,Overactive Bladde,"""I have been taking this medication for a month now and have noticed a big difference in the amount of times I go to the bathroom.  It is great, but like with all the other medications you must watch the amount of caffeine you intake because it doesn&#039;t work as well.  Caffeine will relax the muscle, but if I drink water or anything caffeine free I am fine. I can drink up to 3-4 glasses and still be ok. It worked better than all the others I&#039;ve been put on.""",17-Sep-13,122,Moderate Side Effects,5
26697,Sprintec,Ovarian Cysts,"""So I&#039;ve been reading other reviews for this, and I really think that people should wait until after the first month to decide if this is a horrible birth control because OF COURSE we&#039;re going to have the bad side effects the first few weeks! Our bodies are adapting to a new drug so just be patient! The first three weeks I had nausea, mild mood swings, loss of appetite, and EXTREMELY sore and swollen breasts. Since then I&#039;ve been side effect free. I&#039;ve been on it for three months now and I have to say it&#039;s amazing! I take it for PCOS and because of my PCOS I would be having periods every 6 months and they would be KILLER! I would literally be in bed for days, but with this birth control I have mild short periods. It&#039;s fantastic. I definitely recommend it.""",5-Dec-10,61,Mild Side Effects,5
135296,Tamiflu,Influenza,"""I was diagnosed with the Flu, I was prescribed Tamiflu, the doses on the first day were ok, the first dose on the second day caused me to wish I never took it, it started with a headache, then diarrhea, then  nausea, then vomiting, then bloody diarrhea, it started at 9:25 am, it&#039;s now 5:50 pm and no relief in sight! Whomever invented this &quot;Drug&quot; should be made to take it, I feel worse now than when I started having the flu!""",8-Mar-17,10,Severe Side Effects,5
27523,DDAVP,Diabetes Insipidus,"""I like this medicine when I am on a trip and it does work fast but it&#039;s expensive.""",20-Jan-09,6,Mild Side Effects,5
82426,Liraglutide,"Diabetes, Type 2","""Was put on Victoza 5 weeks ago for a high AIC of 7.8 even on metformin 500mg 3 times a day. At first I had a few side effects like pressure in the head and not having bowel movement for 4 days. Some nausea but not much. I went to 1.2 mg the 2nd week and I have lost 14 pounds. And my sugar is down each morning from 200 to 120 most morning. I feel very full so I eat small meals, or I get heartburn from hell. I only take the 500mg metformin each morning and the Victoza at 1:00pm each day. I hope it stays this good for me, I didn&#039;t realize just how bad I felt with high sugar until it isn&#039;t anymore. """,5-Jan-14,33,Severe Side Effects,2
130066,Levonorgestrel,Emergency Contraception,"""I had a incident on 11/26/14, so that same morning 11/27 I went and got a Plan B, that same day symptoms kicked in hard headache, Severe nausea and cramps and its still going on because today I started bleeding 12/5 and my period always come at the end of the month. I guess this is just confirmation that the pill work and I will still get my period around the end of December.""",5-Dec-14,28,Moderate Side Effects,5
48846,Ethinyl estradiol / levonorgestrel,Birth Control,"""I took this mainly for easing the pain of periods and then got into a relationship later on. It has definitely kept me from getting pregnant and shortened my periods by days but I&#039;ve gained at least fifteen pounds and I have gotten insanely emotional. It&#039;s really miserable. """,29-Dec-16,4,Moderate Side Effects,5
227979,Etonogestrel,Birth Control,"""I have had Implanon since early May 2010 so about 7 months now.  I think that Implanon was definitely the right choice for me but it&#039;s different with everyone and anyone reading these comments should keep that in mind.  I was previously on the Depo shot for 2 years and have the same side effects on Implanon that I did with the shot.  I haven&#039;t gotten my period since it&#039;s been in, not even a little bleeding.  I have gained about 5-10 pounds but I am not a very active person.  I love not having to worry about getting pregnant or using a condom.  The only problem I have had is the extreme bruising and pain when I got it put in and it took a little over a week to heal all the way but I have a very minimal scar now.""",8-Dec-10,20,Severe Side Effects,5
169325,Diethylpropion,Obesity,"""Best diet pill so far. I&#039;ve been on 25mg twice a day for a week and I&#039;m loving it. I&#039;m usually not good on any medication. Even some medications for my stomach can make me feel dizzy and weird. I&#039;m so happy with Tenuate. I don&#039;t feel nothing but like a good feeling. I&#039;m way more energetic. My mouth is always dry but I&#039;m drinking a lot of water so it&#039;s ok. I haven&#039;t felt dizzy at all. Haven&#039;t had any weird heart beat. Nothing. I&#039;m eating half of what I was eating before I was put on Tenuate.  So far so good!""",22-Apr-14,88,Mild Side Effects,5
225510,Bupropion,Depression,"""Have been on this for a week, severe headaches and difficult to sleep. Have faith I will improve mood and depression state, but still waiting for those effects. I find the lack of sleep is difficult to deal with.""",17-Aug-14,8,Mild Side Effects,4
117053,Lamictal,Bipolar Disorde,"""After reading this forum, I cried.  For more than fifteen years, mania and depression were tearing me apart.  Lamictal seems to have changed this.  I notice a major difference.  Those around me notice as well. People are no longer afraid of me. I have had no side effects.  This drug has saved my life.""",1-Aug-09,207,Mild Side Effects,3
102156,Morphine / naltrexone,Pain,"""My doctor suggested switching to Embeda from Oxycontin -he said there was no reason to tempt my teenagers. He warned me it might take a few weeks to find just the right dose, he was right, after a couple dose adjustments I feel great and now I only have take my pain medicine twice a day.""",21-Jan-10,22,Moderate Side Effects,4
151539,Chantix,Smoking Cessation,"""Chantix is a miracle drug. The best way for me personally to describe it is that it makes you feel as though you&#039;ve just had a cigarette - all day long. Lighting a cigarette becomes a pointless and gross task as you&#039;re already feeling fulfilled and relaxed. I&#039;ve been a smoker for 12 years and haven&#039;t felt so relaxed since before I began smoking. Stay on Chantix for at least 3 months, and don&#039;t ever go back to smoking/stressing out!""",12-Mar-16,13,Mild Side Effects,5
79583,Avandia,"Diabetes, Type 2","""I had terrible leg cramps all over my legs for hours at night. So bad nearly all muscles in both  legs at same time. I passed out with pain so severe. The day I quit Avandia the cramps stopped.""",4-Nov-09,14,Severe Side Effects,2
215006,Fluoxetine / olanzapine,Bipolar Disorde,"""I tried several medicines before finding success with this one. My depression and mood swings are under control, and life is manageable. My friends and family tell me that I&#039;m much more enjoyable to be around now. I feel that this medicine saved my life. The only negative effect it has is that I&#039;m hungrier and have gained some weight. I&#039;ve just had to make adjustments in my diet to eat healthy, but this is a good thing for my overall health too. I feel so great on this medicine that the negative effect is worth it.""",10-Jun-09,43,Mild Side Effects,3
64317,Sertraline,Anxiety and Stress,"""Worst medication I&#039;ve ever been prescribed for anxiety and depression. Took it for a little over a month (50 mg) with absolutely no change in symptoms. Absolutely not my doctors fault, she wanted to try something new to see if that would have a better affect on my mental health. Originally I was on Lexapro 20 mg and have since gone back to that. I feel like this really made my mental health worse and not better.""",19-Sep-16,11,Mild Side Effects,5
11618,Pramipexole,Restless Legs Syndrome,"""Mirapex is a godsend.  Before Mirapex, sleep was non-existant unless I took a sleeping pill.  Now I get peaceful nights sleep. The only drawback is, it&#039;s expensive and insurance barely covers any of the cost.  But I can&#039;t live without it.""",16-Sep-08,42,Mild Side Effects,1
116893,Lamictal,Bipolar Disorde,"""I have been taking Lamictal/lamotrigine for over 10 years now to help treat my bipolar 2. I think the fact that 10+ years later and after trying other meds during my hard times I always come back to this one. Life does have ways of kicking me and those times are when other meds have been added or tried, but I always end up on Lamictal regardless.""",13-Mar-14,81,No Side Effects,3
199076,Depo-Provera,Birth Control,"""To all the negitive reviews it really depends on the person I had my youngest december 26 2015 and in mid January I got the depo shot and I&#039;ve lost weight I hadn&#039;t had a peroid I only had two days of spotting my sex drive is starting to come back and as far as moody goes I&#039;ve been Moody my whole life here my skin is clear that&#039;s about all I can say so please don&#039;t listen to the negatives I know there&#039;s a lot built depends on the person""",25-Mar-16,16,Moderate Side Effects,5
53597,Alesse,Birth Control,"""It is only my fifth day on this medication, and I have only had a tiny bit of nausea. No headaches or anything like that. But I have a long list of mental health problems,  and I dont know if I am just having an episode, or if this medication is causing the depression, anxiety and suicidal thoughts to be so strong. I am stuck. Prior to this medication I was taking seasonal, and it was my favorite birth control. You only got your period every three months (which I would even skip sometimes), but I ended up constantly having break through bleeding after being on it for over a year. I&#039;ve tried others. But now I&#039;m trying Alesse. And so far its not going well even the slightest bit. I cant handle the intensity of this emotional breakdown lol.""",12-Jan-16,0,No Side Effects,5
216340,Sildenafil,Erectile Dysfunction,"""My doctor gave me samples of Viagra 50 mg. tabs on Friday 2- 17- 17.
I took one at 2:10 pm. on 2 -18- 17.
I waited an hour tried to test it
I tried for about 30 minutes to get an erection and nothing happened.
I gave up on trying again after that point. I may take another 50 mg. tab on 2- 19- 17 to see what happens.
I am 65 years of age, but I thought for certain Viagra would help.
I will have to let my doctor know that there was no erection with a 50 mg. tab. and see what she says to do next.
""",18-Feb-17,16,Mild Side Effects,4
177427,Duloxetine,Depression,"""Over the years, I have tried a lot of different antidepressants. Some have been absolutely terrible for me and others have been alright, but Cymbalta has been life changing. I was initially very worried about taking Cymbalta after all of the horror stories, but it has worked wonders for me. It really is an amazing drug!""",18-May-16,74,Mild Side Effects,5
113472,Bisacodyl,Constipation,"""I&#039;ve taken Correctol several times in my life and it worked without any horrible side effects. I had back surgery and was on oxycodone for two years. Now, off of oxycodone for over a year, I have taken Correctol. I get VERY &quot;jittery&quot;, feel like I have to vomit, and pretty heavy cramps. Using Correctol all while taking oxycodone I had no side effects. Evidently, the oxycodone exchange something in my body chemistry which causes me now to have bad side effects. But, the good outweighs the bad. I&#039;ll still use Correctol when I have to, but now with side effects.""",24-Apr-14,7,Moderate Side Effects,5
200353,Varenicline,Smoking Cessation,"""I smoked for over  thirty years. I tried to quit numerous times using a vaiety of other smoking cessation aids and techniques including the patch, gum,hypnotism, cold turkey etc.. Over three and a half years ago, my physician suggested Chantix. Within two months I was smoke free and have never looked back.
I had absolutely no side effects and and almost immediate effects in that I had no craving for cigarettes.
Thank God for this product!""",2-Mar-14,27,Moderate Side Effects,5
